Date,Adj Close
,META
2023-01-03,123.9757308959961
2023-01-04,126.5896224975586
2023-01-05,126.1622543334961
2023-01-06,129.22340393066406
2023-01-09,128.6767578125
2023-01-10,132.17518615722656
2023-01-11,132.07577514648438
2023-01-12,135.87240600585938
2023-01-13,136.14071655273438
2023-01-17,134.5306396484375
2023-01-18,132.2050018310547
2023-01-19,135.31581115722656
2023-01-20,138.5160675048828
2023-01-23,142.39219665527344
2023-01-24,142.26296997070312
2023-01-25,140.6330108642578
2023-01-26,146.3975067138672
2023-01-27,150.81031799316406
2023-01-30,146.15896606445312
2023-01-31,148.05726623535156
2023-02-01,152.18185424804688
2023-02-02,187.61343383789062
2023-02-03,185.38711547851562
2023-02-06,184.92001342773438
2023-02-07,190.44593811035156
2023-02-08,182.30612182617188
2023-02-09,176.82989501953125
2023-02-10,173.08299255371094
2023-02-13,178.33062744140625
2023-02-14,178.3803253173828
2023-02-15,176.07455444335938
2023-02-16,171.38345336914062
2023-02-17,171.82078552246094
2023-02-21,171.02566528320312
2023-02-22,170.07156372070312
2023-02-23,170.98590087890625
2023-02-24,169.34603881835938
2023-02-27,168.50123596191406
2023-02-28,173.8681640625
2023-03-01,172.35745239257812
2023-03-02,173.4606475830078
2023-03-03,184.114990234375
2023-03-06,183.7671356201172
2023-03-07,183.37953186035156
2023-03-08,183.83670043945312
2023-03-09,180.57679748535156
2023-03-10,178.41014099121094
2023-03-13,179.79165649414062
2023-03-14,192.83126831054688
2023-03-15,196.53842163085938
2023-03-16,203.67437744140625
2023-03-17,194.41151428222656
2023-03-20,196.59803771972656
2023-03-21,200.92135620117188
2023-03-22,198.58575439453125
2023-03-23,203.02838134765625
2023-03-24,204.7477569580078
2023-03-27,201.5972137451172
2023-03-28,199.450439453125
2023-03-29,204.0918426513672
2023-03-30,206.56655883789062
2023-03-31,210.64144897460938
2023-04-03,211.76455688476562
2023-04-04,213.40440368652344
2023-04-05,210.18426513671875
2023-04-06,214.77597045898438
2023-04-10,213.43423461914062
2023-04-11,212.5397491455078
